zip_code,week_of_vaccination,partially_vaccinated,fully_vaccinated,boosted,annotation,etl_timestamp,objectid
19128,12/5/2021 12:00:00 AM,202,368,1014,,2023/11/16 13:10:00+00,3336
19137,5/9/2021 12:00:00 AM,10,152,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3337
19138,8/8/2021 12:00:00 AM,28,181,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3338
19142,6/19/2022 12:00:00 AM,19,35,35,,2023/11/16 13:10:00+00,3339
19118,8/22/2021 12:00:00 AM,,20,38,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3340
19145,1/17/2021 12:00:00 AM,10,114,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3341
19137,10/3/2021 12:00:00 AM,6,44,61,,2023/11/16 13:10:00+00,3342
19141,8/1/2021 12:00:00 AM,25,126,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3343
19113,5/29/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3344
19134,8/22/2021 12:00:00 AM,91,414,37,,2023/11/16 13:10:00+00,3345
19114,8/8/2021 12:00:00 AM,21,155,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3346
19129,5/15/2022 12:00:00 AM,7,15,18,,2023/11/16 13:10:00+00,3347
19137,11/28/2021 12:00:00 AM,19,36,130,,2023/11/16 13:10:00+00,3348
19107,4/17/2022 12:00:00 AM,16,13,22,,2023/11/16 13:10:00+00,3349
19116,2/6/2022 12:00:00 AM,37,107,116,,2023/11/16 13:10:00+00,3350
19116,2/7/2021 12:00:00 AM,22,319,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3351
19107,6/6/2021 12:00:00 AM,24,180,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3352
19115,9/26/2021 12:00:00 AM,44,149,278,,2023/11/16 13:10:00+00,3353
19124,6/19/2022 12:00:00 AM,35,38,65,,2023/11/16 13:10:00+00,3354
19123,1/17/2021 12:00:00 AM,12,103,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3355
19104,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3356
19127,8/1/2021 12:00:00 AM,,17,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3357
19151,10/3/2021 12:00:00 AM,35,187,165,,2023/11/16 13:10:00+00,3358
19149,12/6/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3359
19149,11/7/2021 12:00:00 AM,131,260,491,,2023/11/16 13:10:00+00,3360
19154,8/1/2021 12:00:00 AM,27,114,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3361
19150,1/17/2021 12:00:00 AM,,52,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3362
19102,3/27/2022 12:00:00 AM,8,16,11,,2023/11/16 13:10:00+00,3363
19122,10/3/2021 12:00:00 AM,30,123,94,,2023/11/16 13:10:00+00,3364
19129,3/6/2022 12:00:00 AM,,7,18,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3365
19130,5/29/2022 12:00:00 AM,20,23,40,,2023/11/16 13:10:00+00,3366
19114,11/28/2021 12:00:00 AM,100,181,633,,2023/11/16 13:10:00+00,3367
19137,8/8/2021 12:00:00 AM,,27,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3368
19124,4/17/2022 12:00:00 AM,42,72,79,,2023/11/16 13:10:00+00,3369
19153,11/7/2021 12:00:00 AM,26,40,177,,2023/11/16 13:10:00+00,3370
19118,3/27/2022 12:00:00 AM,7,9,22,,2023/11/16 13:10:00+00,3371
19138,10/3/2021 12:00:00 AM,31,221,201,,2023/11/16 13:10:00+00,3372
19133,3/6/2022 12:00:00 AM,10,63,46,,2023/11/16 13:10:00+00,3373
19142,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3374
19124,6/13/2021 12:00:00 AM,72,945,6,,2023/11/16 13:10:00+00,3375
19143,6/27/2021 12:00:00 AM,18,370,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3376
19154,3/21/2021 12:00:00 AM,54,1398,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3377
19135,1/9/2022 12:00:00 AM,111,165,370,,2023/11/16 13:10:00+00,3378
19123,10/31/2021 12:00:00 AM,71,76,295,,2023/11/16 13:10:00+00,3379
19129,4/3/2022 12:00:00 AM,10,16,15,,2023/11/16 13:10:00+00,3380
19103,4/18/2021 12:00:00 AM,84,657,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3381
19138,1/3/2021 12:00:00 AM,,18,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3382
19125,12/19/2021 12:00:00 AM,154,78,515,,2023/11/16 13:10:00+00,3383
19111,2/28/2021 12:00:00 AM,77,673,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3384
19154,7/3/2022 12:00:00 AM,6,14,20,,2023/11/16 13:10:00+00,3385
19133,9/5/2021 12:00:00 AM,29,219,9,,2023/11/16 13:10:00+00,3386
19119,3/28/2021 12:00:00 AM,45,1327,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3387
19118,4/24/2022 12:00:00 AM,,21,16,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3388
19129,5/2/2021 12:00:00 AM,12,495,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3389
19120,5/16/2021 12:00:00 AM,129,1635,6,,2023/11/16 13:10:00+00,3390
19142,7/11/2021 12:00:00 AM,24,278,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3391
19126,4/25/2021 12:00:00 AM,24,278,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3392
19134,2/21/2021 12:00:00 AM,21,198,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3393
19130,7/4/2021 12:00:00 AM,,70,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3394
19154,3/14/2021 12:00:00 AM,60,576,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3395
19113,5/23/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3396
19145,4/18/2021 12:00:00 AM,119,1171,8,,2023/11/16 13:10:00+00,3397
19112,3/21/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3398
19148,2/27/2022 12:00:00 AM,42,129,140,,2023/11/16 13:10:00+00,3399
19150,3/28/2021 12:00:00 AM,34,1267,6,,2023/11/16 13:10:00+00,3400
19151,4/24/2022 12:00:00 AM,13,33,49,,2023/11/16 13:10:00+00,3401
19146,8/29/2021 12:00:00 AM,29,180,73,,2023/11/16 13:10:00+00,3402
19125,9/19/2021 12:00:00 AM,16,88,33,,2023/11/16 13:10:00+00,3403
19136,5/22/2022 12:00:00 AM,17,16,32,,2023/11/16 13:10:00+00,3404
19107,9/12/2021 12:00:00 AM,16,61,52,,2023/11/16 13:10:00+00,3405
19132,1/23/2022 12:00:00 AM,101,264,249,,2023/11/16 13:10:00+00,3406
19131,7/3/2022 12:00:00 AM,21,23,32,,2023/11/16 13:10:00+00,3407
19124,4/4/2021 12:00:00 AM,138,2366,9,,2023/11/16 13:10:00+00,3408
19124,3/7/2021 12:00:00 AM,136,553,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3409
19151,7/25/2021 12:00:00 AM,18,151,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3410
19113,11/14/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3411
19109,9/19/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3412
19132,2/13/2022 12:00:00 AM,71,219,114,,2023/11/16 13:10:00+00,3413
19146,5/29/2022 12:00:00 AM,22,32,85,,2023/11/16 13:10:00+00,3414
19118,6/6/2021 12:00:00 AM,,192,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3415
19125,11/7/2021 12:00:00 AM,105,71,504,,2023/11/16 13:10:00+00,3416
19138,8/1/2021 12:00:00 AM,40,162,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3417
19152,4/17/2022 12:00:00 AM,16,36,47,,2023/11/16 13:10:00+00,3418
19145,3/6/2022 12:00:00 AM,29,78,76,,2023/11/16 13:10:00+00,3419
19141,8/8/2021 12:00:00 AM,24,133,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3420
19134,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3421
19109,2/6/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3422
19136,3/6/2022 12:00:00 AM,25,69,49,,2023/11/16 13:10:00+00,3423
19135,5/29/2022 12:00:00 AM,10,24,26,,2023/11/16 13:10:00+00,3424
19132,8/8/2021 12:00:00 AM,29,180,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3425
19147,12/27/2020 12:00:00 AM,13,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3426
19148,6/19/2022 12:00:00 AM,21,30,79,,2023/11/16 13:10:00+00,3427
19111,11/28/2021 12:00:00 AM,192,338,1014,,2023/11/16 13:10:00+00,3428
19121,4/17/2022 12:00:00 AM,14,32,58,,2023/11/16 13:10:00+00,3429
19107,3/7/2021 12:00:00 AM,60,256,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3430
19139,5/22/2022 12:00:00 AM,37,44,77,,2023/11/16 13:10:00+00,3431
19107,4/4/2021 12:00:00 AM,73,934,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3432
19149,8/29/2021 12:00:00 AM,95,551,48,,2023/11/16 13:10:00+00,3433
19133,10/17/2021 12:00:00 AM,47,194,100,,2023/11/16 13:10:00+00,3434
19130,11/14/2021 12:00:00 AM,186,88,646,,2023/11/16 13:10:00+00,3435
19145,12/12/2021 12:00:00 AM,210,285,1071,,2023/11/16 13:10:00+00,3436
19111,2/13/2022 12:00:00 AM,96,258,198,,2023/11/16 13:10:00+00,3437
19147,2/27/2022 12:00:00 AM,22,70,76,,2023/11/16 13:10:00+00,3438
19142,7/18/2021 12:00:00 AM,21,197,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3439
19138,12/26/2021 12:00:00 AM,57,138,417,,2023/11/16 13:10:00+00,3440
19149,1/2/2022 12:00:00 AM,512,521,890,,2023/11/16 13:10:00+00,3441
19125,6/26/2022 12:00:00 AM,18,9,13,,2023/11/16 13:10:00+00,3442
19146,7/31/2022 12:00:00 AM,79,137,38,,2023/11/16 13:10:00+00,3443
19129,5/30/2021 12:00:00 AM,,128,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3444
19130,4/10/2022 12:00:00 AM,29,26,45,,2023/11/16 13:10:00+00,3445
19141,8/7/2022 12:00:00 AM,13,6,7,,2023/11/16 13:10:00+00,3446
19136,2/20/2022 12:00:00 AM,48,149,93,,2023/11/16 13:10:00+00,3447
19112,12/26/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3448
19144,12/5/2021 12:00:00 AM,134,304,744,,2023/11/16 13:10:00+00,3449
19103,5/30/2021 12:00:00 AM,17,202,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3450
19127,7/3/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3451
19132,4/4/2021 12:00:00 AM,69,1316,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3452
19140,9/5/2021 12:00:00 AM,52,392,16,,2023/11/16 13:10:00+00,3453
19106,10/17/2021 12:00:00 AM,44,21,288,,2023/11/16 13:10:00+00,3454
19148,1/30/2022 12:00:00 AM,117,455,389,,2023/11/16 13:10:00+00,3455
19132,3/7/2021 12:00:00 AM,54,465,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3456
19140,8/15/2021 12:00:00 AM,68,372,22,,2023/11/16 13:10:00+00,3457
19147,7/25/2021 12:00:00 AM,19,81,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3458
19124,2/13/2022 12:00:00 AM,138,384,254,,2023/11/16 13:10:00+00,3459
19140,1/16/2022 12:00:00 AM,184,284,453,,2023/11/16 13:10:00+00,3460
19103,10/17/2021 12:00:00 AM,103,42,421,,2023/11/16 13:10:00+00,3461
19145,1/16/2022 12:00:00 AM,143,197,627,,2023/11/16 13:10:00+00,3462
19121,2/13/2022 12:00:00 AM,50,186,112,,2023/11/16 13:10:00+00,3463
19137,4/4/2021 12:00:00 AM,50,250,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3464
19138,9/12/2021 12:00:00 AM,33,215,25,,2023/11/16 13:10:00+00,3465
19122,7/3/2022 12:00:00 AM,11,8,9,,2023/11/16 13:10:00+00,3466
19137,3/7/2021 12:00:00 AM,27,98,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3467
19145,8/15/2021 12:00:00 AM,31,318,42,,2023/11/16 13:10:00+00,3468
19142,7/25/2021 12:00:00 AM,23,183,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3469
19145,9/5/2021 12:00:00 AM,35,262,22,,2023/11/16 13:10:00+00,3470
19109,1/17/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3471
19154,8/22/2021 12:00:00 AM,31,196,30,,2023/11/16 13:10:00+00,3472
19149,5/15/2022 12:00:00 AM,43,66,69,,2023/11/16 13:10:00+00,3473
19139,11/14/2021 12:00:00 AM,91,201,495,,2023/11/16 13:10:00+00,3474
19134,1/23/2022 12:00:00 AM,205,329,401,,2023/11/16 13:10:00+00,3475
19140,8/29/2021 12:00:00 AM,42,347,39,,2023/11/16 13:10:00+00,3476
19123,9/19/2021 12:00:00 AM,20,92,27,,2023/11/16 13:10:00+00,3477
19151,7/24/2022 12:00:00 AM,47,34,44,,2023/11/16 13:10:00+00,3478
19118,2/13/2022 12:00:00 AM,,7,16,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3479
19130,5/22/2022 12:00:00 AM,19,28,53,,2023/11/16 13:10:00+00,3480
19148,7/25/2021 12:00:00 AM,31,242,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3481
19103,5/22/2022 12:00:00 AM,29,34,80,,2023/11/16 13:10:00+00,3482
19107,1/23/2022 12:00:00 AM,52,41,100,,2023/11/16 13:10:00+00,3483
19128,7/3/2022 12:00:00 AM,33,19,29,,2023/11/16 13:10:00+00,3484
19132,9/12/2021 12:00:00 AM,46,258,29,,2023/11/16 13:10:00+00,3485
19147,1/30/2022 12:00:00 AM,71,178,221,,2023/11/16 13:10:00+00,3486
19109,10/17/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3487
19115,5/16/2021 12:00:00 AM,30,802,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3488
19150,10/31/2021 12:00:00 AM,48,110,473,,2023/11/16 13:10:00+00,3489
19127,3/21/2021 12:00:00 AM,10,237,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3490
19113,4/25/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3491
19138,1/31/2021 12:00:00 AM,11,134,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3492
19146,1/9/2022 12:00:00 AM,191,176,559,,2023/11/16 13:10:00+00,3493
19126,5/23/2021 12:00:00 AM,24,272,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3494
19130,6/27/2021 12:00:00 AM,8,73,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3495
19120,11/7/2021 12:00:00 AM,144,400,613,,2023/11/16 13:10:00+00,3496
19120,12/6/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3497
19140,3/6/2022 12:00:00 AM,44,141,131,,2023/11/16 13:10:00+00,3498
19144,8/8/2021 12:00:00 AM,37,215,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3499
19131,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3500
19139,1/17/2021 12:00:00 AM,,46,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3501
19143,5/29/2022 12:00:00 AM,24,39,87,,2023/11/16 13:10:00+00,3502
19104,2/28/2021 12:00:00 AM,66,419,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3503
19136,10/31/2021 12:00:00 AM,66,145,531,,2023/11/16 13:10:00+00,3504
19141,3/21/2021 12:00:00 AM,37,1011,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3505
19130,12/19/2021 12:00:00 AM,211,66,571,,2023/11/16 13:10:00+00,3506
19131,6/13/2021 12:00:00 AM,21,421,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3507
19111,7/11/2021 12:00:00 AM,40,505,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3508
19116,4/18/2021 12:00:00 AM,54,723,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3509
19129,6/20/2021 12:00:00 AM,,59,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3510
19107,3/14/2021 12:00:00 AM,58,346,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3511
19140,5/23/2021 12:00:00 AM,78,946,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3512
19120,1/9/2022 12:00:00 AM,247,353,862,,2023/11/16 13:10:00+00,3513
19104,10/31/2021 12:00:00 AM,154,212,561,,2023/11/16 13:10:00+00,3514
19147,4/25/2021 12:00:00 AM,224,1165,6,,2023/11/16 13:10:00+00,3515
19102,12/19/2021 12:00:00 AM,65,18,113,,2023/11/16 13:10:00+00,3516
19123,7/11/2021 12:00:00 AM,6,70,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3517
19112,1/9/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3518
19151,7/4/2021 12:00:00 AM,17,176,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3519
19135,3/14/2021 12:00:00 AM,41,362,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3520
19136,2/28/2021 12:00:00 AM,79,324,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3521
19124,4/18/2021 12:00:00 AM,136,995,7,,2023/11/16 13:10:00+00,3522
19103,6/13/2021 12:00:00 AM,17,107,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3523
19148,5/2/2021 12:00:00 AM,124,2190,10,,2023/11/16 13:10:00+00,3524
19141,5/16/2021 12:00:00 AM,27,664,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3525
19139,1/24/2021 12:00:00 AM,10,94,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3526
19147,8/22/2021 12:00:00 AM,30,132,70,,2023/11/16 13:10:00+00,3527
19144,11/28/2021 12:00:00 AM,159,371,810,,2023/11/16 13:10:00+00,3528
19129,2/14/2021 12:00:00 AM,10,174,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3529
19148,3/27/2022 12:00:00 AM,27,44,80,,2023/11/16 13:10:00+00,3530
19103,11/7/2021 12:00:00 AM,227,82,658,,2023/11/16 13:10:00+00,3531
19144,10/3/2021 12:00:00 AM,50,234,237,,2023/11/16 13:10:00+00,3532
19115,1/24/2021 12:00:00 AM,15,350,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3533
19112,6/6/2021 12:00:00 AM,,54,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3534
19103,2/6/2022 12:00:00 AM,33,28,61,,2023/11/16 13:10:00+00,3535
19111,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3536
19136,1/17/2021 12:00:00 AM,8,90,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3537
19132,8/1/2021 12:00:00 AM,39,159,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3538
19103,2/7/2021 12:00:00 AM,26,790,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3539
19131,6/19/2022 12:00:00 AM,34,23,43,,2023/11/16 13:10:00+00,3540
19127,5/29/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3541
19103,11/28/2021 12:00:00 AM,285,244,750,,2023/11/16 13:10:00+00,3542
19120,8/8/2021 12:00:00 AM,79,434,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3543
19133,4/17/2022 12:00:00 AM,13,33,36,,2023/11/16 13:10:00+00,3544
19124,3/6/2022 12:00:00 AM,57,190,147,,2023/11/16 13:10:00+00,3545
19144,11/7/2021 12:00:00 AM,92,206,579,,2023/11/16 13:10:00+00,3546
19138,12/5/2021 12:00:00 AM,68,209,517,,2023/11/16 13:10:00+00,3547
19127,5/9/2021 12:00:00 AM,7,312,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3548
19119,7/10/2022 12:00:00 AM,66,34,60,,2023/11/16 13:10:00+00,3549
19114,7/18/2021 12:00:00 AM,,128,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3550
19138,8/7/2022 12:00:00 AM,,,7,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3551
19122,5/9/2021 12:00:00 AM,33,686,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3552
19111,7/18/2021 12:00:00 AM,39,379,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3553
19115,7/31/2022 12:00:00 AM,29,23,28,,2023/11/16 13:10:00+00,3554
19121,1/10/2021 12:00:00 AM,,35,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3555
19103,10/10/2021 12:00:00 AM,70,60,531,,2023/11/16 13:10:00+00,3556
19131,7/10/2022 12:00:00 AM,42,37,64,,2023/11/16 13:10:00+00,3557
19137,1/2/2022 12:00:00 AM,23,38,85,,2023/11/16 13:10:00+00,3558
19146,12/26/2021 12:00:00 AM,151,139,482,,2023/11/16 13:10:00+00,3559
19151,5/8/2022 12:00:00 AM,19,30,60,,2023/11/16 13:10:00+00,3560
19138,7/31/2022 12:00:00 AM,19,18,26,,2023/11/16 13:10:00+00,3561
19115,8/7/2022 12:00:00 AM,12,,7,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3562
19107,2/21/2021 12:00:00 AM,28,240,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3563
19115,4/25/2021 12:00:00 AM,56,904,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3564
19103,7/4/2021 12:00:00 AM,11,49,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3565
19121,3/21/2021 12:00:00 AM,67,1527,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3566
19140,1/9/2022 12:00:00 AM,207,330,582,,2023/11/16 13:10:00+00,3567
19150,12/19/2021 12:00:00 AM,69,106,419,,2023/11/16 13:10:00+00,3568
19136,6/27/2021 12:00:00 AM,17,265,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3569
19149,6/20/2021 12:00:00 AM,69,679,6,,2023/11/16 13:10:00+00,3570
19113,5/16/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3571
19120,5/23/2021 12:00:00 AM,103,1197,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3572
19151,6/13/2021 12:00:00 AM,9,359,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3573
19121,9/5/2021 12:00:00 AM,40,272,18,,2023/11/16 13:10:00+00,3574
19129,1/30/2022 12:00:00 AM,18,43,70,,2023/11/16 13:10:00+00,3575
19126,7/25/2021 12:00:00 AM,12,70,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3576
19146,7/3/2022 12:00:00 AM,56,25,39,,2023/11/16 13:10:00+00,3577
19111,12/12/2021 12:00:00 AM,294,330,1112,,2023/11/16 13:10:00+00,3578
19121,8/15/2021 12:00:00 AM,45,228,13,,2023/11/16 13:10:00+00,3579
19153,3/7/2021 12:00:00 AM,25,244,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3580
19145,2/13/2022 12:00:00 AM,70,195,182,,2023/11/16 13:10:00+00,3581
19153,4/4/2021 12:00:00 AM,18,571,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3582
19121,1/16/2022 12:00:00 AM,171,178,323,,2023/11/16 13:10:00+00,3583
19138,1/24/2021 12:00:00 AM,15,100,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3584
19149,3/27/2022 12:00:00 AM,58,81,89,,2023/11/16 13:10:00+00,3585
19146,8/22/2021 12:00:00 AM,41,262,75,,2023/11/16 13:10:00+00,3586
19102,11/7/2021 12:00:00 AM,54,18,115,,2023/11/16 13:10:00+00,3587
19145,11/28/2021 12:00:00 AM,195,309,919,,2023/11/16 13:10:00+00,3588
19128,2/14/2021 12:00:00 AM,23,459,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3589
19139,4/11/2021 12:00:00 AM,117,916,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3590
19135,12/19/2021 12:00:00 AM,76,122,328,,2023/11/16 13:10:00+00,3591
19114,7/11/2021 12:00:00 AM,11,142,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3592
19113,4/18/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3593
19139,4/3/2022 12:00:00 AM,26,58,79,,2023/11/16 13:10:00+00,3594
19102,3/14/2021 12:00:00 AM,22,116,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3595
19109,11/21/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3596
19125,1/9/2022 12:00:00 AM,75,78,283,,2023/11/16 13:10:00+00,3597
19153,6/27/2021 12:00:00 AM,,81,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3598
19144,3/21/2021 12:00:00 AM,61,1576,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3599
19133,10/31/2021 12:00:00 AM,47,149,190,,2023/11/16 13:10:00+00,3600
19148,7/17/2022 12:00:00 AM,96,59,65,,2023/11/16 13:10:00+00,3601
19134,6/13/2021 12:00:00 AM,55,740,6,,2023/11/16 13:10:00+00,3602
19145,5/23/2021 12:00:00 AM,115,730,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3603
19128,1/3/2021 12:00:00 AM,15,188,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,3604
19129,4/24/2022 12:00:00 AM,8,10,12,,2023/11/16 13:10:00+00,3605
19144,10/17/2021 12:00:00 AM,75,230,329,,2023/11/16 13:10:00+00,3606
19147,11/14/2021 12:00:00 AM,280,110,1157,,2023/11/16 13:10:00+00,3607
19128,3/28/2021 12:00:00 AM,58,1689,6,,2023/11/16 13:10:00+00,3608
19130,2/27/2022 12:00:00 AM,18,24,43,,2023/11/16 13:10:00+00,3609
19102,9/5/2021 12:00:00 AM,6,15,35,,2023/11/16 13:10:00+00,3610
19132,12/12/2021 12:00:00 AM,100,177,509,,2023/11/16 13:10:00+00,3611
19102,8/15/2021 12:00:00 AM,9,18,27,,2023/11/16 13:10:00+00,3612
19102,1/16/2022 12:00:00 AM,35,9,48,,2023/11/16 13:10:00+00,3613
